_ID,X,Y
6,955,419
6,956,419
6,957,418
6,959,418
6,960,419
6,961,420
6,960,421
6,961,424
6,961,426
7,1169,424
7,1170,424
7,1170,425
7,1171,425
7,1172,425
7,1173,425
7,1174,425
7,1175,426
7,1176,426
7,1177,426
7,1178,426
7,1178,425
7,1179,425
7,1180,424
7,1180,423
7,1181,423
7,1180,422
7,1181,422
7,1181,421
7,1181,420
7,1182,420
7,1182,421
7,1183,421
7,1183,420
7,1183,419
7,1183,418
7,1182,418
7,1181,418
7,1181,417
7,1182,417
7,1182,416
7,1183,416
7,1183,415
7,1183,414
7,1184,414
7,1183,413
7,1184,413
7,1185,414
7,1187,413
7,1188,414
7,1188,413
7,1189,413
7,1190,413
7,1191,413
7,1192,413
7,1192,412
7,1191,411
7,1190,411
7,1189,410
7,1190,410
7,1189,409
7,1188,408
7,1189,408
7,1189,407
7,1190,407
7,1191,407
7,1192,407
7,1191,406
7,1192,406
7,1192,405
7,1193,405
7,1194,405
7,1195,405
7,1196,405
7,1196,404
7,1196,403
7,1196,402
7,1197,402
7,1198,401
7,1197,401
7,1198,400
7,1197,399
7,1196,399
7,1195,399
7,1195,398
7,1194,398
7,1194,397
7,1193,397
7,1193,396
7,1192,396
7,1193,395
7,1192,395
7,1193,394
7,1192,394
7,1192,393
7,1191,393
7,1191,392
7,1190,392
7,1189,392
7,1188,392
7,1188,391
7,1187,391
7,1187,392
7,1186,392
7,1185,392
7,1185,391
7,1184,391
7,1183,390
7,1183,391
7,1182,391
7,1182,392
7,1181,392
7,1181,393
7,1180,393
7,1180,394
7,1179,394
7,1179,396
7,1178,396
7,1177,396
7,1177,395
7,1176,396
7,1177,397
7,1176,397
7,1176,398
7,1175,398
7,1175,399
7,1176,400
7,1177,400
7,1178,400
7,1178,401
7,1177,401
7,1176,401
7,1176,402
7,1175,402
7,1174,402
7,1173,402
7,1173,403
7,1172,403
7,1172,404
7,1172,405
7,1173,406
7,1174,406
7,1174,407
7,1175,406
7,1175,407
7,1173,407
7,1172,407
7,1171,407
7,1170,407
7,1169,407
7,1169,408
7,1168,408
7,1168,409
7,1167,409
7,1167,410
7,1166,411
7,1166,410
7,1165,410
7,1164,410
7,1164,409
7,1165,409
7,1163,409
7,1165,408
7,1164,408
7,1163,408
7,1162,408
7,1162,407
7,1161,407
7,1161,406
7,1160,406
7,1159,406
7,1158,406
7,1158,405
7,1157,405
7,1158,404
7,1159,404
7,1160,403
7,1159,403
7,1159,402
7,1158,402
7,1158,401
7,1157,401
7,1156,401
7,1155,401
7,1154,400
7,1154,399
7,1155,399
7,1155,398
7,1156,398
7,1154,398
7,1155,397
7,1156,396
7,1157,396
7,1158,395
7,1159,396
7,1160,396
7,1161,396
7,1162,396
7,1162,395
7,1163,395
7,1164,395
7,1164,394
7,1165,395
7,1165,396
7,1166,396
7,1167,396
7,1168,396
7,1168,395
7,1168,394
7,1169,394
7,1168,393
7,1169,393
7,1169,392
7,1169,391
7,1168,391
7,1168,390
7,1167,389
7,1167,388
7,1168,387
7,1169,387
7,1170,387
7,1170,386
7,1171,386
7,1172,386
7,1173,386
7,1174,386
7,1175,386
7,1176,386
7,1176,385
7,1177,385
7,1177,384
7,1177,383
7,1178,383
7,1178,382
7,1177,382
7,1178,381
7,1177,381
7,1176,381
7,1176,380
7,1175,380
7,1175,379
7,1174,379
7,1174,378
7,1173,379
7,1173,378
7,1172,378
7,1171,378
7,1170,378
7,1169,378
7,1168,378
7,1167,378
7,1167,377
7,1166,377
7,1166,376
7,1165,376
7,1165,375
7,1164,375
7,1164,376
7,1163,376
7,1163,375
7,1162,375
7,1162,374
7,1163,374
7,1161,374
7,1160,374
7,1160,373
7,1160,372
7,1159,372
7,1159,371
7,1158,371
7,1158,370
7,1158,369
7,1157,369
7,1157,368
7,1156,368
7,1155,368
7,1155,367
7,1154,367
7,1154,366
7,1153,366
7,1153,365
7,1153,364
7,1154,363
7,1155,363
7,1155,362
7,1154,361
7,1153,361
7,1152,362
7,1151,362
7,1150,362
7,1150,361
7,1149,361
7,1149,360
7,1148,361
7,1147,361
7,1146,361
7,1145,362
7,1144,362
7,1143,362
7,1142,363
7,1141,363
7,1140,363
7,1140,364
7,1139,364
7,1139,363
7,1138,363
7,1138,364
7,1137,364
7,1136,365
7,1135,365
7,1136,366
7,1135,366
7,1135,367
7,1136,368
7,1137,368
7,1137,369
7,1138,369
7,1138,370
7,1138,371
7,1138,372
7,1139,372
7,1139,373
7,1140,373
7,1140,374
7,1140,375
7,1141,376
7,1141,377
7,1140,377
7,1140,378
7,1140,379
7,1139,379
7,1139,380
7,1139,381
7,1138,381
7,1138,382
7,1137,382
7,1136,382
7,1135,383
7,1136,383
7,1135,384
7,1136,385
7,1135,385
7,1136,386
7,1137,387
7,1138,387
7,1138,388
7,1138,389
7,1138,390
7,1139,390
7,1139,391
7,1140,391
7,1141,391
7,1141,390
7,1142,391
7,1142,390
7,1143,391
7,1144,391
7,1144,392
7,1145,392
7,1144,393
7,1145,394
7,1145,395
7,1145,396
7,1144,396
7,1144,398
7,1144,399
7,1143,399
7,1142,399
7,1141,399
7,1140,399
7,1140,400
7,1139,400
7,1140,401
7,1141,401
7,1141,402
7,1142,402
7,1143,402
7,1144,402
7,1144,403
7,1145,403
7,1145,404
7,1144,404
7,1143,404
7,1143,405
7,1143,406
7,1142,406
7,1142,407
7,1141,407
7,1141,408
7,1140,408
7,1141,409
7,1140,409
7,1140,410
7,1139,411
7,1138,411
7,1139,412
7,1140,412
7,1140,413
7,1139,413
7,1139,414
7,1139,415
7,1140,415
7,1141,415
7,1142,415
7,1142,416
7,1142,417
7,1142,418
7,1143,419
7,1144,419
7,1145,420
7,1145,421
7,1146,421
7,1147,421
7,1148,421
7,1148,422
7,1149,421
7,1148,420
7,1149,420
7,1149,419
7,1149,418
7,1149,417
7,1149,416
7,1150,416
7,1151,416
7,1152,416
7,1153,416
7,1154,416
7,1153,417
7,1154,417
7,1156,418
7,1157,419
7,1158,419
7,1159,419
7,1160,418
7,1161,418
7,1162,419
7,1163,420
7,1164,420
7,1164,419
7,1165,420
7,1165,419
7,1166,419
7,1167,419
7,1167,420
7,1168,420
7,1169,420
7,1169,421
7,1168,421
7,1168,422
7,1169,422
7,1169,423
8,1175,407
8,1175,406
8,1174,407
8,1174,406
8,1173,406
8,1172,405
8,1172,404
8,1172,403
8,1173,403
8,1173,402
8,1174,402
8,1173,401
8,1172,401
8,1171,401
8,1170,400
8,1168,400
8,1168,399
8,1169,399
8,1169,398
8,1169,397
8,1168,397
8,1168,396
8,1167,396
8,1166,396
8,1165,396
8,1165,395
8,1164,395
8,1164,394
8,1163,395
8,1162,395
8,1162,396
8,1161,396
8,1160,396
8,1159,396
8,1158,395
8,1157,396
8,1156,396
8,1155,397
8,1154,398
8,1155,398
8,1156,398
8,1155,399
8,1154,399
8,1154,400
8,1155,401
8,1156,401
8,1157,401
8,1158,401
8,1158,402
8,1159,402
8,1159,403
8,1160,403
8,1159,404
8,1158,404
8,1158,405
8,1157,405
8,1158,406
8,1159,406
8,1160,406
8,1161,406
8,1161,407
8,1162,407
8,1162,408
8,1163,408
8,1164,408
8,1165,408
8,1163,409
8,1164,409
8,1165,409
8,1164,410
8,1165,410
8,1166,410
8,1166,411
8,1167,410
8,1167,409
8,1168,409
8,1168,408
8,1169,408
8,1169,407
8,1170,407
8,1171,407
8,1172,407
8,1173,407
9,1141,407
9,1142,407
9,1142,406
9,1143,406
9,1143,405
9,1143,404
9,1144,403
9,1144,404
9,1145,403
9,1145,404
9,1144,402
9,1143,402
9,1142,402
9,1141,402
9,1141,401
9,1140,401
9,1140,400
9,1139,400
9,1140,399
9,1141,399
9,1142,399
9,1143,399
9,1144,399
9,1144,398
9,1144,396
9,1145,396
9,1145,395
9,1145,394
9,1144,393
9,1144,392
9,1145,392
9,1144,391
9,1143,391
9,1142,391
9,1142,390
9,1141,390
9,1141,391
9,1140,391
9,1139,391
9,1139,390
9,1138,390
9,1138,389
9,1138,388
9,1138,387
9,1137,387
9,1136,386
9,1135,385
9,1136,385
9,1135,384
9,1136,383
9,1135,383
9,1136,382
9,1137,382
9,1138,382
9,1138,381
9,1139,381
9,1139,380
9,1139,379
9,1140,379
9,1140,378
9,1140,377
9,1141,377
9,1141,376
9,1140,375
9,1140,374
9,1140,373
9,1139,373
9,1139,372
9,1138,372
9,1138,371
9,1138,370
9,1138,369
9,1137,369
9,1137,368
9,1136,368
9,1135,367
9,1135,366
9,1136,366
9,1136,365
9,1135,365
9,1137,364
9,1137,363
9,1137,362
9,1137,361
9,1136,361
9,1137,360
9,1136,360
9,1136,359
9,1137,358
9,1136,358
9,1136,357
9,1136,356
9,1135,356
9,1135,355
9,1134,355
9,1133,355
9,1133,354
9,1132,354
9,1131,354
9,1131,353
9,1130,354
9,1130,353
9,1129,353
9,1129,352
9,1128,353
9,1128,352
9,1127,352
9,1126,353
9,1126,352
9,1124,352
9,1123,352
9,1123,353
9,1122,352
9,1122,353
9,1121,353
9,1121,352
9,1120,352
9,1120,351
9,1121,351
9,1120,350
9,1119,351
9,1118,351
9,1118,350
9,1117,350
9,1117,349
9,1116,349
9,1116,348
9,1115,349
9,1115,348
9,1114,348
9,1113,348
9,1112,348
9,1111,348
9,1111,347
9,1110,347
9,1109,347
9,1108,347
9,1107,346
9,1105,346
9,1104,346
9,1103,346
9,1103,347
9,1102,347
9,1103,348
9,1103,349
9,1103,350
9,1103,351
9,1104,351
9,1104,352
9,1104,353
9,1105,353
9,1105,354
9,1105,355
9,1106,356
9,1106,357
9,1106,358
9,1105,358
9,1105,359
9,1106,359
9,1105,360
9,1105,361
9,1104,361
9,1104,362
9,1105,362
9,1105,363
9,1105,364
9,1105,365
9,1105,366
9,1104,366
9,1104,367
9,1104,368
9,1104,369
9,1104,370
9,1105,370
9,1105,371
9,1106,371
9,1106,372
9,1106,373
9,1107,373
9,1106,374
9,1107,374
9,1107,375
9,1108,375
9,1108,376
9,1108,377
9,1107,377
9,1107,378
9,1106,378
9,1106,379
9,1105,379
9,1105,380
9,1105,381
9,1105,382
9,1106,382
9,1106,383
9,1107,383
9,1107,384
9,1108,384
9,1109,385
9,1109,386
9,1109,387
9,1110,388
9,1110,389
9,1110,390
9,1111,390
9,1111,391
9,1112,391
9,1112,392
9,1112,393
9,1112,394
9,1111,394
9,1113,394
9,1114,394
9,1114,395
9,1114,396
9,1115,396
9,1115,397
9,1116,396
9,1117,396
9,1118,396
9,1119,396
9,1119,397
9,1120,397
9,1120,398
9,1121,400
9,1122,401
9,1122,402
9,1123,402
9,1123,403
9,1124,403
9,1125,403
9,1126,403
9,1126,402
9,1127,402
9,1128,402
9,1129,403
9,1130,404
9,1132,404
9,1133,404
9,1133,403
9,1134,403
9,1135,403
9,1136,404
9,1137,404
9,1138,405
9,1139,405
9,1140,405
9,1141,405
9,1141,406
9,1140,406
10,1175,402
10,1176,402
10,1176,401
10,1177,401
10,1178,401
10,1178,400
10,1177,400
10,1176,400
10,1175,399
10,1176,398
10,1175,398
10,1176,397
10,1177,397
10,1177,396
10,1176,396
10,1177,395
10,1178,396
10,1179,396
10,1179,394
10,1180,394
10,1180,393
10,1181,393
10,1181,392
10,1180,392
10,1179,392
10,1178,392
10,1178,391
10,1177,391
10,1177,390
10,1178,390
10,1177,389
10,1176,389
10,1176,388
10,1176,387
10,1175,387
10,1176,386
10,1175,386
10,1174,386
10,1173,386
10,1172,386
10,1171,386
10,1170,386
10,1170,387
10,1169,387
10,1168,387
10,1167,388
10,1167,389
10,1168,390
10,1168,391
10,1169,391
10,1169,392
10,1169,393
10,1169,394
10,1168,394
10,1168,393
10,1168,395
10,1168,396
10,1168,397
10,1169,397
10,1170,397
10,1170,396
10,1171,396
10,1172,396
10,1172,397
10,1172,398
10,1173,398
10,1173,399
10,1172,399
10,1171,399
10,1172,400
10,1172,401
10,1173,401
10,1173,402
10,1174,402
11,1112,395
11,1111,395
11,1111,394
11,1112,394
11,1112,393
11,1112,392
11,1112,391
11,1111,391
11,1111,390
11,1110,390
11,1110,389
11,1110,388
11,1109,387
11,1109,386
11,1109,385
11,1108,384
11,1107,384
11,1107,383
11,1106,383
11,1106,382
11,1105,382
11,1105,381
11,1105,380
11,1105,379
11,1106,379
11,1106,378
11,1107,378
11,1107,377
11,1108,377
11,1108,376
11,1108,375
11,1107,375
11,1107,374
11,1106,374
11,1106,373
11,1107,373
11,1106,372
11,1106,371
11,1105,371
11,1105,370
11,1104,370
11,1104,369
11,1104,368
11,1104,367
11,1104,366
11,1105,366
11,1105,365
11,1105,364
11,1105,363
11,1105,362
11,1104,362
11,1104,361
11,1105,361
11,1105,360
11,1105,359
11,1106,359
11,1105,358
11,1106,358
11,1106,357
11,1106,356
11,1105,355
11,1105,354
11,1105,353
11,1104,353
11,1104,352
11,1104,351
11,1103,351
11,1103,350
11,1103,349
11,1103,348
11,1102,347
11,1103,347
11,1103,346
11,1104,346
11,1104,345
11,1104,344
11,1105,344
11,1105,343
11,1104,343
11,1104,342
11,1105,342
11,1106,342
11,1106,341
11,1106,340
11,1107,340
11,1107,339
11,1106,339
11,1107,338
11,1108,338
11,1108,337
11,1109,337
11,1109,336
11,1110,336
11,1110,335
11,1110,334
11,1110,333
11,1109,332
11,1108,332
11,1107,331
11,1106,332
11,1106,331
11,1106,333
11,1105,333
11,1105,332
11,1104,332
11,1102,332
11,1100,332
11,1099,332
11,1098,332
11,1097,332
11,1097,333
11,1096,333
11,1096,332
11,1095,332
11,1094,332
11,1095,331
11,1096,331
11,1097,331
11,1098,331
11,1098,330
11,1098,329
11,1099,329
11,1100,329
11,1101,328
11,1102,328
11,1101,327
11,1102,326
11,1101,326
11,1100,325
11,1100,326
11,1099,326
11,1098,326
11,1097,326
11,1096,326
11,1096,325
11,1095,325
11,1095,324
11,1095,323
11,1095,322
11,1096,322
11,1096,321
11,1096,320
11,1096,319
11,1096,318
11,1096,317
11,1095,317
11,1094,317
11,1093,317
11,1093,318
11,1092,318
11,1092,319
11,1091,319
11,1090,320
11,1089,320
11,1088,321
11,1087,321
11,1086,321
11,1086,322
11,1085,322
11,1085,323
11,1084,323
11,1083,323
11,1083,322
11,1082,323
11,1082,322
11,1081,322
11,1080,322
11,1080,321
11,1079,322
11,1078,322
11,1078,323
11,1077,323
11,1077,324
11,1076,324
11,1075,324
11,1075,325
11,1074,325
11,1073,325
11,1073,324
11,1072,324
11,1072,325
11,1071,325
11,1071,326
11,1071,327
11,1070,327
11,1069,327
11,1068,327
11,1067,327
11,1066,327
11,1065,327
11,1065,326
11,1064,326
11,1064,327
11,1063,327
11,1062,327
11,1061,327
11,1061,328
11,1061,329
11,1060,329
11,1060,328
11,1059,328
11,1058,328
11,1057,328
11,1056,327
11,1056,328
11,1055,328
11,1055,329
11,1056,329
11,1057,329
11,1058,330
11,1059,329
11,1059,330
11,1059,331
11,1059,332
11,1060,331
11,1060,332
11,1058,333
11,1057,333
11,1057,334
11,1058,334
11,1058,335
11,1059,335
11,1059,336
11,1060,336
11,1061,336
11,1062,335
11,1062,336
11,1063,336
11,1064,336
11,1065,335
11,1066,335
11,1066,336
11,1065,337
11,1065,338
11,1065,339
11,1064,339
11,1065,340
11,1065,341
11,1066,341
11,1066,342
11,1065,342
11,1065,343
11,1066,343
11,1067,342
11,1067,343
11,1067,344
11,1066,344
11,1066,345
11,1065,345
11,1064,345
11,1063,345
11,1063,346
11,1064,346
11,1065,346
11,1065,347
11,1064,347
11,1065,348
11,1066,348
11,1066,349
11,1065,349
11,1065,350
11,1065,351
11,1066,351
11,1067,351
11,1068,351
11,1069,351
11,1070,351
11,1070,350
11,1071,350
11,1072,349
11,1073,349
11,1074,349
11,1075,349
11,1076,350
11,1076,349
11,1077,349
11,1077,350
11,1078,350
11,1079,350
11,1077,351
11,1077,352
11,1076,352
11,1077,353
11,1078,353
11,1079,353
11,1080,353
11,1079,352
11,1080,352
11,1081,353
11,1082,353
11,1083,353
11,1084,353
11,1085,353
11,1086,353
11,1086,354
11,1086,355
11,1086,356
11,1085,356
11,1085,357
11,1085,358
11,1085,359
11,1086,359
11,1087,360
11,1087,361
11,1087,362
11,1086,363
11,1087,363
11,1087,364
11,1086,364
11,1085,365
11,1085,364
11,1084,364
11,1084,365
11,1083,366
11,1083,365
11,1082,366
11,1081,366
11,1080,366
11,1080,367
11,1079,367
11,1079,368
11,1078,368
11,1077,368
11,1076,368
11,1075,368
11,1075,369
11,1074,369
11,1073,369
11,1073,370
11,1073,371
11,1073,372
11,1073,373
11,1073,374
11,1073,375
11,1074,376
11,1073,376
11,1074,377
11,1075,377
11,1075,378
11,1076,378
11,1077,379
11,1078,378
11,1080,378
11,1080,377
11,1081,376
11,1081,377
11,1083,377
11,1083,376
11,1084,377
11,1085,377
11,1086,377
11,1087,377
11,1088,377
11,1088,378
11,1088,379
11,1088,380
11,1089,380
11,1089,379
11,1090,379
11,1090,380
11,1091,381
11,1090,381
11,1089,382
11,1090,383
11,1090,384
11,1091,385
11,1091,386
11,1092,386
11,1093,386
11,1093,387
11,1094,387
11,1094,388
11,1095,388
11,1096,388
11,1096,389
11,1097,389
11,1097,391
11,1098,391
11,1099,391
11,1099,392
11,1100,392
11,1101,392
11,1102,393
11,1102,394
11,1101,394
11,1101,395
11,1102,395
11,1103,394
11,1103,393
11,1104,393
11,1104,394
11,1105,394
11,1106,394
11,1106,393
11,1106,392
11,1107,393
11,1107,394
11,1109,395
11,1110,395
11,1110,396
11,1111,396
12,1068,393
12,1068,392
12,1069,391
12,1068,391
12,1070,390
12,1068,388
12,1067,387
12,1067,386
12,1066,384
12,1065,384
12,1065,383
12,1066,383
12,1067,382
12,1068,382
12,1070,381
12,1071,381
12,1071,382
12,1072,382
12,1073,381
12,1074,380
12,1074,379
12,1075,379
12,1076,379
12,1077,379
12,1076,378
12,1075,378
12,1075,377
12,1074,377
12,1073,376
12,1074,376
12,1073,375
12,1073,374
12,1073,373
12,1073,372
12,1073,371
12,1072,371
12,1071,371
12,1070,371
12,1069,371
12,1068,372
12,1068,371
12,1067,371
12,1066,371
12,1066,370
12,1066,369
12,1065,370
12,1067,368
12,1066,368
12,1066,367
12,1065,367
12,1065,366
12,1064,366
12,1064,365
12,1065,365
12,1065,364
12,1065,363
12,1066,363
12,1067,363
12,1067,362
12,1068,362
12,1069,362
12,1069,361
12,1069,360
12,1069,359
12,1068,359
12,1069,358
12,1069,357
12,1068,357
12,1067,357
12,1066,357
12,1065,357
12,1064,357
12,1065,356
12,1064,355
12,1065,355
12,1065,354
12,1065,353
12,1064,353
12,1064,352
12,1063,353
12,1062,353
12,1062,354
12,1061,354
12,1061,355
12,1060,355
12,1060,354
12,1059,354
12,1059,355
12,1059,356
12,1058,355
12,1058,356
12,1057,356
12,1057,357
12,1058,357
12,1056,357
12,1055,357
12,1055,358
12,1054,358
12,1054,359
12,1053,359
12,1053,360
12,1054,361
12,1055,361
12,1055,362
12,1055,363
12,1054,363
12,1054,364
12,1054,365
12,1053,365
12,1052,365
12,1053,366
12,1052,366
12,1052,367
12,1053,368
12,1053,369
12,1052,369
12,1052,370
12,1051,370
12,1050,370
12,1049,371
12,1049,372
12,1048,372
12,1047,372
12,1046,372
12,1046,373
12,1047,373
12,1047,374
12,1046,374
12,1045,374
12,1044,374
12,1043,374
12,1043,375
12,1044,375
12,1045,375
12,1046,375
12,1047,375
12,1048,375
12,1050,375
12,1050,376
12,1051,376
12,1052,377
12,1053,377
12,1054,377
12,1056,377
12,1056,378
12,1057,378
12,1058,378
12,1058,379
12,1058,380
12,1058,381
12,1058,382
12,1059,383
12,1058,383
12,1058,384
12,1058,385
12,1059,385
12,1058,386
12,1059,386
12,1059,387
12,1059,388
12,1060,389
12,1060,390
12,1061,390
12,1061,391
12,1061,392
12,1062,392
12,1062,391
12,1063,391
12,1063,392
12,1063,393
12,1064,393
12,1065,393
12,1066,393
12,1066,394
12,1067,394
12,1068,394
13,970,388
13,970,389
13,970,390
13,970,391
13,969,391
13,970,392
13,971,392
13,972,392
13,973,392
13,974,391
13,975,391
13,977,390
13,978,389
13,979,389
13,980,389
13,981,388
13,981,389
13,982,389
13,983,390
13,984,390
13,985,390
13,986,389
13,986,390
13,987,390
13,988,391
13,989,390
13,990,390
13,991,390
13,991,389
13,992,388
13,993,388
13,994,387
13,994,386
13,995,386
13,995,385
13,996,385
13,997,384
13,998,384
13,999,383
13,1000,383
13,1001,383
13,1002,382
13,1002,383
13,1001,384
13,1001,385
13,1002,385
13,1002,384
13,1003,384
13,1003,383
13,1004,383
13,1005,383
13,1006,382
13,1006,381
13,1007,381
13,1008,380
13,1009,380
13,1010,380
13,1011,379
13,1012,379
13,1012,378
13,1013,378
13,1014,378
13,1015,377
13,1016,376
13,1017,376
13,1017,375
13,1018,375
13,1019,375
13,1018,376
13,1019,376
13,1019,377
13,1020,378
13,1020,377
13,1020,376
13,1021,376
13,1020,375
13,1021,375
13,1021,374
13,1022,374
13,1023,374
13,1023,373
13,1024,373
13,1025,372
13,1026,372
13,1026,371
13,1025,371
13,1025,370
13,1025,369
13,1026,369
13,1026,368
13,1027,368
13,1027,367
13,1026,367
13,1027,366
13,1027,365
13,1028,365
13,1028,364
13,1028,363
13,1029,363
13,1030,363
13,1030,362
13,1031,362
13,1029,361
13,1030,360
13,1029,359
13,1030,359
13,1029,358
13,1028,359
13,1027,358
13,1028,356
13,1027,356
13,1027,355
13,1026,355
13,1025,356
13,1025,355
13,1024,354
13,1023,354
13,1023,353
13,1024,352
13,1023,352
13,1023,351
13,1022,351
13,1022,350
13,1021,350
13,1021,349
13,1020,350
13,1020,349
13,1019,349
13,1019,348
13,1019,347
13,1018,348
13,1018,347
13,1017,347
13,1018,346
13,1019,346
13,1020,346
13,1020,345
13,1021,345
13,1022,345
13,1022,344
13,1023,344
13,1021,343
13,1021,342
13,1020,342
13,1019,341
13,1019,342
13,1018,342
13,1018,341
13,1017,341
13,1016,341
13,1017,342
13,1016,342
13,1015,342
13,1014,342
13,1014,343
13,1013,343
13,1013,342
13,1012,343
13,1011,343
13,1010,344
13,1009,344
13,1009,343
13,1008,343
13,1008,342
13,1008,341
13,1009,341
13,1009,340
13,1010,339
13,1011,339
13,1011,338
13,1012,338
13,1012,337
13,1013,337
13,1014,336
13,1014,337
13,1015,337
13,1016,337
13,1016,336
13,1016,335
13,1017,335
13,1018,335
13,1018,334
13,1017,334
13,1017,333
13,1017,332
13,1016,331
13,1015,332
13,1014,332
13,1013,332
13,1012,332
13,1012,331
13,1011,331
13,1011,330
13,1011,329
13,1012,329
13,1012,328
13,1012,327
13,1011,327
13,1011,326
13,1010,327
13,1010,326
13,1009,326
13,1008,326
13,1008,327
13,1007,327
13,1007,326
13,1007,325
13,1006,325
13,1006,324
13,1005,324
13,1005,325
13,1006,326
13,1005,326
13,1005,327
13,1004,327
13,1004,328
13,1003,327
13,1002,327
13,1002,326
13,1001,326
13,1001,327
13,1001,328
13,1001,329
13,1000,329
13,999,330
13,998,329
13,998,330
13,998,328
13,997,327
13,997,328
13,996,328
13,995,328
13,995,329
13,994,329
13,993,329
13,992,329
13,992,330
13,991,330
13,991,331
13,990,331
13,989,331
13,988,332
13,988,333
13,988,334
13,987,334
13,987,335
13,987,336
13,986,336
13,987,337
13,986,337
13,986,338
13,985,338
13,984,338
13,984,339
13,983,339
13,983,338
13,982,339
13,981,339
13,980,340
13,980,339
13,979,339
13,978,339
13,977,339
13,978,340
13,977,340
13,976,339
13,975,339
13,974,339
13,974,338
13,974,337
13,974,336
13,975,336
13,975,335
13,976,335
13,977,334
13,978,334
13,977,333
13,976,333
13,976,332
13,975,332
13,975,331
13,975,330
13,974,330
13,974,329
13,974,328
13,974,327
13,975,327
13,975,326
13,976,326
13,977,326
13,977,325
13,976,325
13,975,325
13,974,325
13,973,324
13,974,324
13,974,323
13,973,323
13,973,322
13,973,321
13,972,321
13,972,320
13,971,321
13,971,320
13,970,321
13,969,321
13,969,320
13,970,320
13,968,320
13,967,320
13,967,319
13,968,319
13,968,318
13,968,317
13,967,317
13,966,317
13,965,318
13,964,318
13,964,319
13,963,319
13,963,320
13,962,319
13,961,318
13,962,318
13,962,317
13,962,316
13,963,316
13,962,315
13,961,317
13,960,317
13,959,317
13,958,317
13,958,318
13,956,318
13,956,317
13,955,317
13,955,318
13,954,319
13,954,320
13,954,321
13,955,321
13,954,322
13,953,322
13,953,323
13,951,323
13,950,323
13,949,324
13,949,325
13,948,325
13,947,326
13,946,327
13,946,326
13,945,326
13,944,326
13,944,325
13,943,325
13,942,325
13,941,324
13,941,325
13,940,324
13,940,325
13,939,325
13,938,325
13,938,326
13,937,326
13,936,325
13,935,325
13,935,326
13,934,325
13,934,326
13,933,326
13,932,327
13,931,326
13,930,327
13,929,327
13,928,327
13,927,328
13,927,327
13,926,327
13,925,327
13,925,328
13,924,328
13,923,327
13,923,328
13,922,327
13,922,328
13,922,329
13,921,329
13,920,329
13,920,328
13,919,328
13,919,329
13,918,329
13,918,330
13,916,331
13,915,331
13,915,332
13,914,332
13,914,333
13,913,333
13,912,333
13,912,332
13,911,332
13,910,332
13,909,332
13,908,331
13,907,331
13,906,332
13,905,333
13,904,333
13,903,333
13,903,334
13,902,334
13,902,335
13,902,336
13,901,336
13,900,336
13,900,337
13,899,337
13,899,338
13,898,339
13,897,339
13,897,340
13,896,341
13,897,341
13,898,341
13,898,342
13,898,343
13,899,343
13,899,344
13,898,344
13,898,345
13,898,346
13,897,346
13,897,347
13,898,347
13,898,348
13,899,348
13,898,349
13,897,349
13,896,349
13,896,350
13,896,351
13,895,351
13,895,352
13,895,353
13,895,354
13,896,354
13,897,354
13,897,355
13,898,355
13,897,356
13,898,356
13,897,357
13,897,358
13,898,358
13,898,359
13,897,359
13,895,359
13,894,359
13,894,360
13,895,360
13,896,361
13,897,361
13,899,361
13,900,362
13,900,363
13,901,363
13,901,362
13,902,362
13,903,362
13,903,361
13,904,361
13,905,361
13,905,362
13,906,361
13,907,361
13,908,361
13,908,360
13,909,360
13,910,361
13,911,361
13,911,362
13,910,363
13,911,363
13,910,364
13,911,364
13,910,365
13,909,366
13,908,366
13,907,366
13,907,367
13,907,368
13,908,368
13,908,369
13,909,369
13,910,369
13,910,370
13,911,370
13,912,370
13,913,370
13,913,371
13,913,372
13,912,372
13,912,373
13,911,373
13,911,374
13,911,375
13,910,375
13,909,375
13,909,376
13,908,376
13,907,377
13,906,377
13,905,377
13,905,378
13,904,378
13,904,379
13,905,379
13,905,380
13,904,381
13,903,381
13,902,383
13,902,384
13,901,384
13,904,385
13,905,385
13,905,386
13,906,386
13,906,387
13,908,387
13,909,387
13,910,387
13,911,387
13,912,388
13,913,388
13,914,388
13,916,388
13,917,389
13,918,389
13,919,389
13,920,389
13,921,390
13,922,390
13,923,390
13,924,390
13,925,390
13,925,391
13,926,391
13,927,391
13,928,391
13,929,391
13,929,392
13,930,392
13,930,391
13,931,392
13,932,392
13,933,392
13,934,392
13,935,392
13,935,393
13,936,393
13,937,393
13,938,393
13,939,393
13,940,393
13,941,393
13,942,393
13,943,393
13,944,393
13,945,393
13,946,393
13,947,393
13,947,392
13,948,392
13,949,392
13,950,392
13,951,392
13,952,392
13,953,392
13,954,391
13,955,391
13,955,390
13,956,390
13,956,389
13,957,389
13,958,389
13,959,388
13,960,388
13,960,387
13,961,387
13,961,386
13,962,386
13,963,386
13,964,386
13,965,386
13,965,385
13,965,384
13,966,384
13,967,384
13,968,384
13,970,383
13,970,384
13,970,385
13,970,386
13,969,386
13,970,387
13,969,387
14,1178,382
14,1179,382
14,1179,381
14,1178,381
14,1180,381
14,1180,380
14,1181,380
14,1181,379
14,1182,380
14,1182,381
14,1183,380
14,1183,381
14,1184,381
14,1185,381
14,1185,380
14,1184,380
14,1186,380
14,1186,381
